type,network,block_no,height,blockHash,index,time,txid,fee,confirmations,from,to,nonce,toIsContract,gasPrice,gasLimit,value,gasUsed,tokenTransfer/0/index,tokenTransfer/0/token,tokenTransfer/0/tokenAddr,tokenTransfer/0/tokenSymbol,tokenTransfer/0/tokenDecimals,tokenTransfer/0/tokenInfo/h,tokenTransfer/0/tokenInfo/f,tokenTransfer/0/tokenInfo/s,tokenTransfer/0/tokenInfo/d,tokenTransfer/0/from,tokenTransfer/0/to,tokenTransfer/0/value,tokenTransfer/1/index,tokenTransfer/1/token,tokenTransfer/1/tokenAddr,tokenTransfer/1/tokenSymbol,tokenTransfer/1/tokenDecimals,tokenTransfer/1/tokenInfo/h,tokenTransfer/1/tokenInfo/f,tokenTransfer/1/tokenInfo/s,tokenTransfer/1/tokenInfo/d,tokenTransfer/1/from,tokenTransfer/1/to,tokenTransfer/1/value,callTransfer/0/index,callTransfer/0/fromIsContract,callTransfer/0/from,callTransfer/0/to,callTransfer/0/value,callTransfer/0/gasUsed,callTransfer/0/gasLimit,callTransfer/1/index,callTransfer/1/fromIsContract,callTransfer/1/from,callTransfer/1/to,callTransfer/1/value,callTransfer/1/gasUsed,callTransfer/1/gasLimit,tokenTransfer/0/tokenInfo/c,tokenTransfer/0/valueIsNft,callTransfer/0/toIsContract,callTransfer/1/toIsContract,callTransfer/2/index,callTransfer/2/fromIsContract,callTransfer/2/toIsContract,callTransfer/2/from,callTransfer/2/to,callTransfer/2/value,callTransfer/2/gasUsed,callTransfer/2/gasLimit,callTransfer/3/index,callTransfer/3/fromIsContract,callTransfer/3/from,callTransfer/3/to,callTransfer/3/value,callTransfer/3/gasUsed,callTransfer/3/gasLimit,tokenTransfer/2/index,tokenTransfer/2/token,tokenTransfer/2/tokenAddr,tokenTransfer/2/tokenSymbol,tokenTransfer/2/tokenDecimals,tokenTransfer/2/tokenInfo/h,tokenTransfer/2/tokenInfo/f,tokenTransfer/2/tokenInfo/s,tokenTransfer/2/tokenInfo/d,tokenTransfer/2/from,tokenTransfer/2/to,tokenTransfer/2/value,tokenTransfer/3/index,tokenTransfer/3/token,tokenTransfer/3/tokenAddr,tokenTransfer/3/tokenSymbol,tokenTransfer/3/tokenDecimals,tokenTransfer/3/tokenInfo/h,tokenTransfer/3/tokenInfo/f,tokenTransfer/3/tokenInfo/s,tokenTransfer/3/tokenInfo/d,tokenTransfer/3/from,tokenTransfer/3/to,tokenTransfer/3/value,traceErr,receiptErr,callTransfer/0/traceErr,callTransfer/1/traceErr,tokenTransfer/4/index,tokenTransfer/4/token,tokenTransfer/4/tokenAddr,tokenTransfer/4/tokenSymbol,tokenTransfer/4/tokenDecimals,tokenTransfer/4/tokenInfo/h,tokenTransfer/4/tokenInfo/f,tokenTransfer/4/tokenInfo/s,tokenTransfer/4/tokenInfo/d,tokenTransfer/4/from,tokenTransfer/4/to,tokenTransfer/4/value,tokenTransfer/5/index,tokenTransfer/5/token,tokenTransfer/5/tokenAddr,tokenTransfer/5/tokenSymbol,tokenTransfer/5/tokenDecimals,tokenTransfer/5/tokenInfo/h,tokenTransfer/5/tokenInfo/f,tokenTransfer/5/tokenInfo/s,tokenTransfer/5/tokenInfo/d,tokenTransfer/5/from,tokenTransfer/5/to,tokenTransfer/5/value,tokenTransfer/6/index,tokenTransfer/6/token,tokenTransfer/6/tokenAddr,tokenTransfer/6/tokenSymbol,tokenTransfer/6/tokenDecimals,tokenTransfer/6/tokenInfo/h,tokenTransfer/6/tokenInfo/f,tokenTransfer/6/tokenInfo/s,tokenTransfer/6/tokenInfo/d,tokenTransfer/6/from,tokenTransfer/6/to,tokenTransfer/6/value
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,85,1628512860,0x3b060f0a01bcaecbd141c6757dcd6ac4ffab8299d547c1a8bc8237600d8897ac,0.002212315,590,0x86dd3c0bd476efe4b223b2b727cee646609ca026,0xdac17f958d2ee523a2206206994597c13d831ec7,5,1,35000000000,94813,0,63209,,,,,,,,,85,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0x86dd3c0bd476efe4b223b2b727cee646609ca026,0x12c87beb2e2112ba09aa386d248950655a08f077,100000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,86,1628512860,0xac255d3146fa20fdbb851f8690780dec14d3d889a34318e253c0ae2f59c260dd,0.000735,590,0x85340892f5d31d5a01850de6f5dc7f0d9c6a66c9,0x6b36839a9cdc2ab707729e63ab95055065f03d3e,27,,35000000000,21000,1.78,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,87,1628512860,0x8babe12f5b9a5d12ad550ad7ac5578ac96fbfad71df3a046dcaba5024f129ec2,0.008107715,590,0x1c59f234ace21c1a5e640b1d645a04922c070075,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2255,1,35000000000,248652,1,231649,87,1,,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x5b3256965e7c3cf26e11fcaf296dfc8807c01073,0.055,0,2300,87,0xbd3531da5cf5857e7cfaa92426877b022e612cf8,0xbd3531da5cf5857e7cfaa92426877b022e612cf8,PPG,0,0xbd3531da5cf5857e7cfaa92426877b022e612cf8,PudgyPenguins,PPG,0,0x996e2ab0e5736d1988205c1792fa3ee6defac6aa,0x1c59f234ace21c1a5e640b1d645a04922c070075,5303,87,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x996e2ab0e5736d1988205c1792fa3ee6defac6aa,0.945,0,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RC721,1
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,88,1628512860,0x546bff83cf77e31b3b17ea9fd0db9b4eea7d8dd8a98aecc1ab8ba033604834c2,0.006122585,590,0x878f64e5379f89550800bdb7cd9175fea3e85239,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,27,1,35000000000,266313,0,174931,,,,,,,,,88,0x1f84342c2527553e2b64ae4c9b854adb10bd6cb8,0x1f84342c2527553e2b64ae4c9b854adb10bd6cb8,UNI-V2,18,0x1f84342c2527553e2b64ae4c9b854adb10bd6cb8,Uniswap V2,UNI-V2,18,0x878f64e5379f89550800bdb7cd9175fea3e85239,0x1f84342c2527553e2b64ae4c9b854adb10bd6cb8,1795790050603514,,,,,,,,88,0x1f84342c2527553e2b64ae4c9b854adb10bd6cb8,0x1f84342c2527553e2b64ae4c9b854adb10bd6cb8,UNI-V2,18,0x1f84342c2527553e2b64ae4c9b854adb10bd6cb8,Uniswap V2,UNI-V2,18,0x1f84342c2527553e2b64ae4c9b854adb10bd6cb8,0x0000000000000000000000000000000000000000,1795790050603514,88,0x28a06c02287e657ec3f8e151a13c36a1d43814b0,0x28a06c02287e657ec3f8e151a13c36a1d43814b0,BAG,18,0x28a06c02287e657ec3f8e151a13c36a1d43814b0,BondAppetit Governance,BAG,18,0x1f84342c2527553e2b64ae4c9b854adb10bd6cb8,0x878f64e5379f89550800bdb7cd9175fea3e85239,4018165595436269116746,88,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0x1f84342c2527553e2b64ae4c9b854adb10bd6cb8,0x878f64e5379f89550800bdb7cd9175fea3e85239,854511705,,,,
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,89,1628512860,0x8f404163a8d901e37477737b53098134257514e623c94ba7fb8d6d05702d3a20,0.002173815,590,0xc9e55fd6dfc84d6acab8419062a98fcbe797d60f,0x69ad42a8726f161bd4c76305dfa8f4ecc120115c,202,1,35000000000,100363,0,62109,,,,,,,,,89,0x69ad42a8726f161bd4c76305dfa8f4ecc120115c,0x69ad42a8726f161bd4c76305dfa8f4ecc120115c,ART,18,0x69ad42a8726f161bd4c76305dfa8f4ecc120115c,Avastar Replicant Token,ART,18,0x0000000000000000000000000000000000000000,0xc9e55fd6dfc84d6acab8419062a98fcbe797d60f,2000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,90,1628512860,0xc09eaa16e0f064899192ffaafd392923e6728a481f338428e3665978424da011,0.001205225,590,0xc1db1ccec8a2f96e645d838cfea9cab4133e20c2,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,5,1,35000000000,51652,0,34435,,,,,,,,,90,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,SLP,0,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,Smooth Love Potion,SLP,0,0xc1db1ccec8a2f96e645d838cfea9cab4133e20c2,0x7a70af64877873bed682678a315b9437e6f06237,3814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,91,1628512860,0xa4a7d44e33511147952c0b183a2ec5ecfe9ed5d7f1d28cf9e9e567bddcf6b03a,0.002128455,590,0xc5085ce579b1b90cf74cf5b85b9c6f34eefe5be8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,13,1,35000000000,100000,0,60813,,,,,,,,,91,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin,USDC,6,0xc5085ce579b1b90cf74cf5b85b9c6f34eefe5be8,0x42154251fde28fa704138beba2f9eee03fe04f02,2000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,92,1628512860,0x9d10a97bc281cf1ffc918e93f7127f3d7dc95f56972c6ec46050a89e208b8787,0.007645645,590,0x536547937a454951b175bb5fe64529f3a6c93054,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,17,1,35000000000,228450,0.008,218447,92,1,,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x5b3256965e7c3cf26e11fcaf296dfc8807c01073,0.001,0,2300,,,,,,,,,,,,,92,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x0ecd867f85c0323be0795921b451dbddc0d341fa,0.007,0,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,93,1628512860,0x0b2465fc4d44380d444f223ac148eaeaaad1db90ff10c240ed6b7a06a0dae09a,0.000735,590,0x01ca37a5ab214dc34eb531c20d9e84f48ee6dde3,0xabca45bccbc45d0f4dcfff827416a54a5b533edd,63,,35000000000,21000,0.72742,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,94,1628512860,0x92268b2c7961ccca42078ff067738f5181d6f4e4f2710a18e3df30d7906e32a4,0.000735,590,0xe01de0d103ef8a3bad49573351cbdcc8aef13509,0xa8f32f63285cdf2d8753995622114c3742b4a599,52,,35000000000,21000,0.2,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,95,1628512860,0x023a8549bad3bb0777356a377fa8071ce4414881ef3a29f8a72761685dada207,0.00758926,590,0xdfdbd5cd500cc04d3fd75a6aa695c453d918e29c,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,279,1,35000000000,228843,0.3,216836,95,1,,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x5b3256965e7c3cf26e11fcaf296dfc8807c01073,0.03,0,2300,95,0x5e34dacda29837f2f220d3d1aeaaabd1edca5bd1,0x5e34dacda29837f2f220d3d1aeaaabd1edca5bd1,SPOOK,0,0x5e34dacda29837f2f220d3d1aeaaabd1edca5bd1,Spookies,SPOOK,0,0x083fe6e2d19db5ece418f09f19d0a33217d599c9,0xdfdbd5cd500cc04d3fd75a6aa695c453d918e29c,6528,95,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x083fe6e2d19db5ece418f09f19d0a33217d599c9,0.27,0,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RC721,1
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,96,1628512860,0xce59a071910540c8cf931fca6a9e5442ce2aba3c10cb16d964f5539acfe2d43e,0.006926395,590,0xeda097465f65444500e1fbe72f07ab2ff67ec47c,0xe592427a0aece92de3edee1f18e0157c05861564,64,1,35000000000,300158,0,197897,96,1,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe592427a0aece92de3edee1f18e0157c05861564,2.402512519463678957,83,2300,96,0x6b175474e89094c44da98b954eedeac495271d0f,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0x6f48eca74b38d2936b02ab603ff4e36a6c0e3a77,0xe592427a0aece92de3edee1f18e0157c05861564,7495789302685318906276,96,1,0xe592427a0aece92de3edee1f18e0157c05861564,0xeda097465f65444500e1fbe72f07ab2ff67ec47c,2.402512519463678957,0,56762,96,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0xeda097465f65444500e1fbe72f07ab2ff67ec47c,0x6f48eca74b38d2936b02ab603ff4e36a6c0e3a77,7501623231,96,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0x60594a405d53811d3bc4766596efd80fd545a270,0xe592427a0aece92de3edee1f18e0157c05861564,2402512519463678957,96,0x6b175474e89094c44da98b954eedeac495271d0f,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0xe592427a0aece92de3edee1f18e0157c05861564,0x60594a405d53811d3bc4766596efd80fd545a270,7495789302685318906276,,,,
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,97,1628512860,0x64516f52e6eefb76202a631f3358bb408829503ac72d4eddce59b0e81a9f9fd5,0.011502995,590,0x8f75fcbe7a7f8abd97b8be441667bb06811c6dc5,0x11111112542d85b3ef69ae05771c2dccff4faa26,34,1,35000000000,428385,0,328657,97,1,,0xe82906b6b1b04f631d126c974af57a3a7b6a99d9,0x8f75fcbe7a7f8abd97b8be441667bb06811c6dc5,0.483017540663163831,0,62204,97,0xe2dc070524a6e305ddb64d8513dc444b6a1ec845,0xe2dc070524a6e305ddb64d8513dc444b6a1ec845,NEX,8,0xe2dc070524a6e305ddb64d8513dc444b6a1ec845,Nash Exchange Token,NEX,8,0x8f75fcbe7a7f8abd97b8be441667bb06811c6dc5,0xc176761d388caf2f56cf03329d82e1e7c48ae09c,150000000000,,,,,,,,97,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin,USDC,6,0x727092c368dc04708d0db121350af351a363e53a,0xc176761d388caf2f56cf03329d82e1e7c48ae09c,1509123728,97,0xe2dc070524a6e305ddb64d8513dc444b6a1ec845,0xe2dc070524a6e305ddb64d8513dc444b6a1ec845,NEX,8,0xe2dc070524a6e305ddb64d8513dc444b6a1ec845,Nash Exchange Token,NEX,8,0xc176761d388caf2f56cf03329d82e1e7c48ae09c,0x727092c368dc04708d0db121350af351a363e53a,150000000000,97,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin,USDC,6,0xc176761d388caf2f56cf03329d82e1e7c48ae09c,0xe82906b6b1b04f631d126c974af57a3a7b6a99d9,1509123728,,,,
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,98,1628512860,0x9be8907916582c0601112af6533d4779ef8b9acdbea7529e1c4802237b65db54,0.00266217,590,0xa296a1564f23892b83036e7c75b3bf364fc94bce,0xe295ad71242373c37c5fda7b57f26f9ea1088afe,9,1,35000000000,150000,0,76062,,,,,,,,,98,0x111111111117dc0aa78b770fa6a738034120c302,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,18,0x111111111117dc0aa78b770fa6a738034120c302,1INCH Token,1INCH,18,0xe295ad71242373c37c5fda7b57f26f9ea1088afe,0xa296a1564f23892b83036e7c75b3bf364fc94bce,601437983353646872536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,99,1628512860,0xf49bcbca360c139cb50080338cc91d6bb9fb4b95a65b25171b7b79ad6c62edb9,0.009375695,590,0x1adce767dd829a9cea2d09efa7c457d7dbfbc11a,0xc36442b4a4522e871399cd717abdd847ab11fe88,36,1,35000000000,401815,0,267877,99,1,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc36442b4a4522e871399cd717abdd847ab11fe88,0.08831284360236812,95,2300,99,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xc36442b4a4522e871399cd717abdd847ab11fe88,88312843602368120,99,1,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x1adce767dd829a9cea2d09efa7c457d7dbfbc11a,0.08831284360236812,0,97883,99,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xc36442b4a4522e871399cd717abdd847ab11fe88,134084370286,99,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x1adce767dd829a9cea2d09efa7c457d7dbfbc11a,134084370286,,,,,,,,,,,,,,,,
type,network,block_no,height,blockHash,index,time,txid,fee,confirmations,from,to,nonce,gasPrice,gasLimit,value,gasUsed,toIsContract,tokenTransfer/0/index,tokenTransfer/0/token,tokenTransfer/0/tokenAddr,tokenTransfer/0/tokenSymbol,tokenTransfer/0/tokenDecimals,tokenTransfer/0/tokenInfo/h,tokenTransfer/0/tokenInfo/f,tokenTransfer/0/tokenInfo/s,tokenTransfer/0/tokenInfo/d,tokenTransfer/0/from,tokenTransfer/0/to,tokenTransfer/0/value,tokenTransfer/1/index,tokenTransfer/1/token,tokenTransfer/1/tokenAddr,tokenTransfer/1/tokenSymbol,tokenTransfer/1/tokenDecimals,tokenTransfer/1/tokenInfo/h,tokenTransfer/1/tokenInfo/f,tokenTransfer/1/tokenInfo/s,tokenTransfer/1/tokenInfo/d,tokenTransfer/1/from,tokenTransfer/1/to,tokenTransfer/1/value,tokenTransfer/2/index,tokenTransfer/2/token,tokenTransfer/2/tokenAddr,tokenTransfer/2/tokenSymbol,tokenTransfer/2/tokenDecimals,tokenTransfer/2/tokenInfo/h,tokenTransfer/2/tokenInfo/f,tokenTransfer/2/tokenInfo/s,tokenTransfer/2/tokenInfo/d,tokenTransfer/2/from,tokenTransfer/2/to,tokenTransfer/2/value,traceErr,receiptErr,callTransfer/0/index,callTransfer/0/fromIsContract,callTransfer/0/toIsContract,callTransfer/0/from,callTransfer/0/to,callTransfer/0/value,callTransfer/0/gasUsed,callTransfer/0/gasLimit,callTransfer/1/index,callTransfer/1/fromIsContract,callTransfer/1/toIsContract,callTransfer/1/from,callTransfer/1/to,callTransfer/1/value,callTransfer/1/gasUsed,callTransfer/1/gasLimit,callTransfer/2/index,callTransfer/2/fromIsContract,callTransfer/2/toIsContract,callTransfer/2/from,callTransfer/2/to,callTransfer/2/value,callTransfer/2/gasUsed,callTransfer/2/gasLimit,tokenTransfer/3/index,tokenTransfer/3/token,tokenTransfer/3/tokenAddr,tokenTransfer/3/tokenSymbol,tokenTransfer/3/tokenDecimals,tokenTransfer/3/tokenInfo/h,tokenTransfer/3/tokenInfo/f,tokenTransfer/3/tokenInfo/s,tokenTransfer/3/tokenInfo/d,tokenTransfer/3/from,tokenTransfer/3/to,tokenTransfer/3/value,tokenTransfer/4/index,tokenTransfer/4/token,tokenTransfer/4/tokenAddr,tokenTransfer/4/tokenSymbol,tokenTransfer/4/tokenDecimals,tokenTransfer/4/tokenInfo/h,tokenTransfer/4/tokenInfo/f,tokenTransfer/4/tokenInfo/s,tokenTransfer/4/tokenInfo/d,tokenTransfer/4/from,tokenTransfer/4/to,tokenTransfer/4/value,tokenTransfer/5/index,tokenTransfer/5/token,tokenTransfer/5/tokenAddr,tokenTransfer/5/tokenSymbol,tokenTransfer/5/tokenDecimals,tokenTransfer/5/tokenInfo/h,tokenTransfer/5/tokenInfo/f,tokenTransfer/5/tokenInfo/s,tokenTransfer/5/tokenInfo/d,tokenTransfer/5/from,tokenTransfer/5/to,tokenTransfer/5/value,tokenTransfer/6/index,tokenTransfer/6/token,tokenTransfer/6/tokenAddr,tokenTransfer/6/tokenSymbol,tokenTransfer/6/tokenDecimals,tokenTransfer/6/tokenInfo/h,tokenTransfer/6/tokenInfo/f,tokenTransfer/6/tokenInfo/s,tokenTransfer/6/tokenInfo/d,tokenTransfer/6/from,tokenTransfer/6/to,tokenTransfer/6/value,tokenTransfer/0/tokenInfo/c,tokenTransfer/0/valueIsNft
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,100,1628512860,0x97767f8f7801d0b2f7ca62d1b038b7d94a46bf0da759efd3efd8f5023db4af03,0.000735,593,0x1c77d1fd242ca675bcb0ad6ce843daa5427157a7,0x5cf68055688f2f9844c1f1c9529f1aa6309ffddd,12,35000000000,21000,0.03,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,101,1628512860,0xa6520f736026543cf4c94b01b5f0c908509d85f5f5e5c40ee85660aa79a406e7,0.005587785,593,0x5a942ddf763ce3de5d43b35e90e8e77d63bc6a14,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3981,35000000000,301236,0,159651,1,101,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,18,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF Token,DEXTF,18,0x5a942ddf763ce3de5d43b35e90e8e77d63bc6a14,0xa1444ac5b8ac4f20f748558fe4e848087f528e00,1395571563596228699622,101,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0xa1444ac5b8ac4f20f748558fe4e848087f528e00,0x7ba9b94127d434182287de708643932ec036d365,135615972514101358,101,0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6,0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6,eRSDL,18,0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6,UnFederalReserveToken,eRSDL,18,0x7ba9b94127d434182287de708643932ec036d365,0x5a942ddf763ce3de5d43b35e90e8e77d63bc6a14,1698000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,102,1628512860,0x2ae3d4cafff02183cffc24b614f6b7bfbf081f41c7ae8b4c2979a79e60e3058e,0.001012095,593,0x2bf6717d4d7244fb523d91c0e115455c567775b8,0x33f391f4c4fe802b70b77ae37670037a92114a7c,95,35000000000,43813,0,28917,1,102,0x33f391f4c4fe802b70b77ae37670037a92114a7c,0x33f391f4c4fe802b70b77ae37670037a92114a7c,BURP,18,0x33f391f4c4fe802b70b77ae37670037a92114a7c,Burp,BURP,18,0x2bf6717d4d7244fb523d91c0e115455c567775b8,0x9ed529a60e7392410a48d2d861c016c288744b87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,103,1628512860,0xd2be13a8067753bf22464262530005aba194c9ef2afd5d15031f3ab72a3f00f4,0.000735,593,0x3efd3391a0601eaa093647f911c653d77c11e3fd,0xfdbbfb0fe2986672af97eca0e797d76a0bbf35c9,743,35000000000,21000,0.358187058159958929,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990986,12990986,0x0f21273ab12ef93871cb79d6f02b7096c3d54222b6c01ccad9795388989a50cb,104,1628512860,0xb609f09a626c87448b9b13142028fa6369a21293e17ae7682ac2dac37c52614e,0.0013979,593,0x878f64e5379f89550800bdb7cd9175fea3e85239,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,28,35000000000,266313,0,39940,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reverted,Err status 0x0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
